City,Country code,timezone,Clouds,Precipitation,Pressure,Relative Humidity,Temperature,UV Index,Wind Speed,Local Time,UTC Time
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,25,0.0,1019,85,16.6,0.6,1.0,2023-01-08T07:00:00,2023-01-08T00:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,45,0.0,1019,78,17.3,0.7,1.0,2023-01-08T08:00:00,2023-01-08T01:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,66,0.0,1020,73,18.1,1.1,1.0,2023-01-08T09:00:00,2023-01-08T02:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,87,0.0,1020,67,18.8,2.8,1.0,2023-01-08T10:00:00,2023-01-08T03:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,87,0.0,1019,61,19.7,4.2,1.0,2023-01-08T11:00:00,2023-01-08T04:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,87,1.75,1018,54,20.7,5.3,1.0,2023-01-08T12:00:00,2023-01-08T05:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,87,3.0,1017,49,21.6,5.5,1.0,2023-01-08T13:00:00,2023-01-08T06:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,87,1.5,1017,47,22.0,4.2,1.0,2023-01-08T14:00:00,2023-01-08T07:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,87,0.5,1016,44,22.5,3.2,1.0,2023-01-08T15:00:00,2023-01-08T08:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,87,0.25,1016,42,22.9,2.2,1.0,2023-01-08T16:00:00,2023-01-08T09:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,91,0.0,1016,45,22.3,1.8,1.0,2023-01-08T17:00:00,2023-01-08T10:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,95,0.0,1016,48,21.8,0.0,1.0,2023-01-08T18:00:00,2023-01-08T11:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1017,52,21.2,0.0,1.0,2023-01-08T19:00:00,2023-01-08T12:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1017,61,20.5,0.0,1.0,2023-01-08T20:00:00,2023-01-08T13:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1018,73,19.9,0.0,1.0,2023-01-08T21:00:00,2023-01-08T14:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1018,87,19.2,0.0,1.0,2023-01-08T22:00:00,2023-01-08T15:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1018,88,19.0,0.0,1.33,2023-01-08T23:00:00,2023-01-08T16:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1018,89,18.9,0.0,1.66,2023-01-09T00:00:00,2023-01-08T17:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.5,1018,90,18.7,0.0,2.0,2023-01-09T01:00:00,2023-01-08T18:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,95,0.75,1018,91,18.4,0.0,1.66,2023-01-09T02:00:00,2023-01-08T19:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,91,0.25,1018,92,18.1,0.0,1.33,2023-01-09T03:00:00,2023-01-08T20:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,87,0.0,1017,93,17.8,0.0,1.0,2023-01-09T04:00:00,2023-01-08T21:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,91,0.0,1018,94,17.9,0.0,1.0,2023-01-09T05:00:00,2023-01-08T22:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,95,0.0,1018,94,17.9,0.0,1.0,2023-01-09T06:00:00,2023-01-08T23:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1019,94,18.0,1.3,1.0,2023-01-09T07:00:00,2023-01-09T00:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,95,0.0,1019,90,18.8,1.4,1.33,2023-01-09T08:00:00,2023-01-09T01:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,91,0.0,1020,86,19.5,2.2,1.66,2023-01-09T09:00:00,2023-01-09T02:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,87,0.25,1020,82,20.3,3.2,2.0,2023-01-09T10:00:00,2023-01-09T03:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,87,0.0,1019,75,21.1,4.1,2.33,2023-01-09T11:00:00,2023-01-09T04:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,87,0.0,1018,68,22.0,4.2,2.66,2023-01-09T12:00:00,2023-01-09T05:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,87,0.0,1017,61,22.8,4.0,3.0,2023-01-09T13:00:00,2023-01-09T06:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,87,0.0,1016,60,23.0,3.6,2.66,2023-01-09T14:00:00,2023-01-09T07:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,87,0.25,1016,59,23.2,2.5,2.33,2023-01-09T15:00:00,2023-01-09T08:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,87,1.5,1015,57,23.4,1.8,2.0,2023-01-09T16:00:00,2023-01-09T09:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,91,0.25,1016,59,22.9,0.7,1.33,2023-01-09T17:00:00,2023-01-09T10:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,95,0.0,1016,60,22.5,0.0,0.66,2023-01-09T18:00:00,2023-01-09T11:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1017,62,22.0,0.0,2.4,2023-01-09T19:00:00,2023-01-09T12:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1017,71,21.4,0.0,0.66,2023-01-09T20:00:00,2023-01-09T13:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1017,81,20.9,0.0,1.33,2023-01-09T21:00:00,2023-01-09T14:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1018,92,20.3,0.0,2.0,2023-01-09T22:00:00,2023-01-09T15:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1018,93,20.0,0.0,1.66,2023-01-09T23:00:00,2023-01-09T16:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1017,95,19.8,0.0,1.33,2023-01-10T00:00:00,2023-01-09T17:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1017,97,19.5,0.0,1.0,2023-01-10T01:00:00,2023-01-09T18:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1017,96,19.5,0.0,0.66,2023-01-10T02:00:00,2023-01-09T19:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1017,95,19.5,0.0,0.33,2023-01-10T03:00:00,2023-01-09T20:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1016,95,19.5,0.0,0.8,2023-01-10T04:00:00,2023-01-09T21:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1017,95,19.4,0.0,0.8,2023-01-10T05:00:00,2023-01-09T22:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1017,96,19.3,0.0,0.8,2023-01-10T06:00:00,2023-01-09T23:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1017,97,19.2,0.9,1.2,2023-01-10T07:00:00,2023-01-10T00:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1018,93,19.7,1.0,0.33,2023-01-10T08:00:00,2023-01-10T01:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1018,89,20.1,1.0,0.66,2023-01-10T09:00:00,2023-01-10T02:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1019,85,20.6,1.5,1.0,2023-01-10T10:00:00,2023-01-10T03:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1018,78,21.1,1.8,1.0,2023-01-10T11:00:00,2023-01-10T04:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1017,73,21.7,2.0,1.0,2023-01-10T12:00:00,2023-01-10T05:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1016,67,22.2,1.9,1.0,2023-01-10T13:00:00,2023-01-10T06:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1016,73,21.6,1.5,1.33,2023-01-10T14:00:00,2023-01-10T07:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1015,78,21.1,1.1,1.66,2023-01-10T15:00:00,2023-01-10T08:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1015,85,20.5,0.8,2.0,2023-01-10T16:00:00,2023-01-10T09:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1015,88,20.2,0.6,2.0,2023-01-10T17:00:00,2023-01-10T10:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1016,92,19.8,0.0,2.0,2023-01-10T18:00:00,2023-01-10T11:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1016,96,19.5,0.0,2.0,2023-01-10T19:00:00,2023-01-10T12:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1016,96,19.2,0.0,2.0,2023-01-10T20:00:00,2023-01-10T13:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1016,97,19.0,0.0,2.0,2023-01-10T21:00:00,2023-01-10T14:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1017,98,18.7,0.0,2.0,2023-01-10T22:00:00,2023-01-10T15:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1016,97,18.6,0.0,2.0,2023-01-10T23:00:00,2023-01-10T16:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1016,97,18.6,0.0,2.0,2023-01-11T00:00:00,2023-01-10T17:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.5,1016,97,18.5,0.0,2.0,2023-01-11T01:00:00,2023-01-10T18:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1015,97,18.5,0.0,2.0,2023-01-11T02:00:00,2023-01-10T19:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1015,97,18.5,0.0,2.0,2023-01-11T03:00:00,2023-01-10T20:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1015,97,18.5,0.0,2.0,2023-01-11T04:00:00,2023-01-10T21:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1015,96,18.5,0.0,2.0,2023-01-11T05:00:00,2023-01-10T22:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1015,96,18.5,0.0,2.0,2023-01-11T06:00:00,2023-01-10T23:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1015,95,18.5,0.6,2.0,2023-01-11T07:00:00,2023-01-11T00:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1016,92,19.1,0.7,1.66,2023-01-11T08:00:00,2023-01-11T01:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1016,89,19.6,1.0,1.33,2023-01-11T09:00:00,2023-01-11T02:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1016,86,20.2,1.5,1.0,2023-01-11T10:00:00,2023-01-11T03:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1015,85,20.4,1.9,0.66,2023-01-11T11:00:00,2023-01-11T04:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1014,85,20.5,2.0,0.33,2023-01-11T12:00:00,2023-01-11T05:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1013,84,20.7,1.9,0.4,2023-01-11T13:00:00,2023-01-11T06:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1013,83,20.8,1.5,0.8,2023-01-11T14:00:00,2023-01-11T07:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1012,82,20.9,1.1,1.2,2023-01-11T15:00:00,2023-01-11T08:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1012,81,21.0,0.8,1.6,2023-01-11T16:00:00,2023-01-11T09:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1012,84,20.7,0.8,1.6,2023-01-11T17:00:00,2023-01-11T10:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1012,86,20.4,0.0,1.6,2023-01-11T18:00:00,2023-01-11T11:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1012,89,20.1,0.0,1.6,2023-01-11T19:00:00,2023-01-11T12:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1013,90,20.0,0.0,0.33,2023-01-11T20:00:00,2023-01-11T13:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1013,91,19.8,0.0,0.66,2023-01-11T21:00:00,2023-01-11T14:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1013,92,19.7,0.0,1.0,2023-01-11T22:00:00,2023-01-11T15:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1013,92,19.6,0.0,1.0,2023-01-11T23:00:00,2023-01-11T16:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1013,93,19.6,0.0,1.0,2023-01-12T00:00:00,2023-01-11T17:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1013,93,19.5,0.0,1.0,2023-01-12T01:00:00,2023-01-11T18:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,91,0.0,1012,93,19.3,0.0,0.66,2023-01-12T02:00:00,2023-01-11T19:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,83,0.25,1012,92,19.2,0.0,0.33,2023-01-12T03:00:00,2023-01-11T20:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,75,0.0,1011,92,19.0,0.0,0.8,2023-01-12T04:00:00,2023-01-11T21:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,79,0.0,1011,93,18.9,0.0,0.33,2023-01-12T05:00:00,2023-01-11T22:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,83,0.0,1012,94,18.7,0.0,0.66,2023-01-12T06:00:00,2023-01-11T23:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,87,0.0,1012,95,18.6,0.7,1.0,2023-01-12T07:00:00,2023-01-12T00:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,91,0.0,1012,92,19.3,0.8,1.0,2023-01-12T08:00:00,2023-01-12T01:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,95,0.0,1013,89,19.9,1.1,1.0,2023-01-12T09:00:00,2023-01-12T02:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1013,86,20.6,1.5,1.0,2023-01-12T10:00:00,2023-01-12T03:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,79,0.0,1012,81,21.6,1.9,1.33,2023-01-12T11:00:00,2023-01-12T04:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,58,0.0,1011,76,22.6,2.0,1.66,2023-01-12T12:00:00,2023-01-12T05:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,37,0.0,1010,71,23.6,1.9,2.0,2023-01-12T13:00:00,2023-01-12T06:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,50,0.0,1009,72,23.6,1.6,2.33,2023-01-12T14:00:00,2023-01-12T07:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,62,0.0,1008,72,23.7,1.5,2.66,2023-01-12T15:00:00,2023-01-12T08:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,75,0.0,1008,73,23.7,1.8,3.0,2023-01-12T16:00:00,2023-01-12T09:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,79,0.0,1008,78,23.0,2.0,3.0,2023-01-12T17:00:00,2023-01-12T10:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,83,0.0,1008,82,22.2,0.0,3.0,2023-01-12T18:00:00,2023-01-12T11:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,87,0.0,1009,87,21.5,0.0,3.0,2023-01-12T19:00:00,2023-01-12T12:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,91,0.0,1009,88,21.2,0.0,3.0,2023-01-12T20:00:00,2023-01-12T13:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,95,0.0,1009,89,21.0,0.0,3.0,2023-01-12T21:00:00,2023-01-12T14:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1010,90,20.7,0.0,3.0,2023-01-12T22:00:00,2023-01-12T15:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1010,92,20.5,0.0,2.66,2023-01-12T23:00:00,2023-01-12T16:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1009,93,20.4,0.0,2.33,2023-01-13T00:00:00,2023-01-12T17:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1009,95,20.2,0.0,2.0,2023-01-13T01:00:00,2023-01-12T18:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1009,95,20.1,0.0,1.66,2023-01-13T02:00:00,2023-01-12T19:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1009,95,20.1,0.0,1.33,2023-01-13T03:00:00,2023-01-12T20:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1008,95,20.0,0.0,1.0,2023-01-13T04:00:00,2023-01-12T21:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1009,95,20.0,0.0,1.0,2023-01-13T05:00:00,2023-01-12T22:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1009,95,20.1,0.0,1.0,2023-01-13T06:00:00,2023-01-12T23:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1009,95,20.1,0.6,1.0,2023-01-13T07:00:00,2023-01-13T00:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,87,0.0,1010,90,21.0,0.7,1.0,2023-01-13T08:00:00,2023-01-13T01:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,75,0.0,1010,85,21.8,1.0,1.0,2023-01-13T09:00:00,2023-01-13T02:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,62,0.0,1010,80,22.7,1.5,1.0,2023-01-13T10:00:00,2023-01-13T03:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,78,0.0,1009,73,24.0,2.8,1.0,2023-01-13T11:00:00,2023-01-13T04:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,9,0.0,1008,67,25.3,6.2,1.0,2023-01-13T12:00:00,2023-01-13T05:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,3,0.0,1006,62,26.6,6.1,1.0,2023-01-13T13:00:00,2023-01-13T06:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,1,0.0,1006,60,27.3,5.0,1.33,2023-01-13T14:00:00,2023-01-13T07:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,3,0.0,1005,58,27.9,3.5,1.66,2023-01-13T15:00:00,2023-01-13T08:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,0,0.0,1004,56,28.6,2.5,2.0,2023-01-13T16:00:00,2023-01-13T09:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,0,0.0,1004,63,27.5,2.1,2.0,2023-01-13T17:00:00,2023-01-13T10:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,0,0.0,1004,71,26.3,0.0,2.0,2023-01-13T18:00:00,2023-01-13T11:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,0,0.0,1004,80,25.2,0.0,2.0,2023-01-13T19:00:00,2023-01-13T12:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,0,0.0,1005,85,24.0,0.0,1.66,2023-01-13T20:00:00,2023-01-13T13:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,0,0.0,1005,89,22.9,0.0,1.33,2023-01-13T21:00:00,2023-01-13T14:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,0,0.0,1006,94,21.7,0.0,1.0,2023-01-13T22:00:00,2023-01-13T15:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,0,0.0,1005,94,21.2,0.0,1.33,2023-01-13T23:00:00,2023-01-13T16:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,0,0.0,1005,95,20.7,0.0,1.66,2023-01-14T00:00:00,2023-01-13T17:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,0,0.0,1005,95,20.2,0.0,2.0,2023-01-14T01:00:00,2023-01-13T18:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,0,0.0,1004,95,20.0,0.0,1.33,2023-01-14T02:00:00,2023-01-13T19:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,0,0.0,1004,96,19.9,0.0,0.66,2023-01-14T03:00:00,2023-01-13T20:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,37,0.0,1004,96,19.7,0.0,0.8,2023-01-14T04:00:00,2023-01-13T21:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,50,0.0,1005,96,19.9,0.0,0.66,2023-01-14T05:00:00,2023-01-13T22:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,62,0.0,1006,95,20.0,0.0,1.33,2023-01-14T06:00:00,2023-01-13T23:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,75,0.0,1006,95,20.2,0.8,2.0,2023-01-14T07:00:00,2023-01-14T00:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,42,0.0,1007,88,21.5,1.7,1.66,2023-01-14T08:00:00,2023-01-14T01:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,42,0.0,1007,81,22.7,2.4,1.33,2023-01-14T09:00:00,2023-01-14T02:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,7,0.0,1008,75,24.0,4.5,1.0,2023-01-14T10:00:00,2023-01-14T03:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,0,0.0,1007,66,25.7,6.1,0.66,2023-01-14T11:00:00,2023-01-14T04:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,0,0.0,1005,59,27.3,6.6,0.33,2023-01-14T12:00:00,2023-01-14T05:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,0,0.0,1004,52,29.0,6.2,3.2,2023-01-14T13:00:00,2023-01-14T06:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,0,0.0,1003,46,29.8,5.0,0.33,2023-01-14T14:00:00,2023-01-14T07:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,0,0.0,1003,42,30.7,3.6,0.66,2023-01-14T15:00:00,2023-01-14T08:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,0,0.0,1002,37,31.5,2.5,1.0,2023-01-14T16:00:00,2023-01-14T09:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,2,0.0,1003,46,29.5,2.0,1.33,2023-01-14T17:00:00,2023-01-14T10:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,2,0.0,1003,56,27.5,0.0,1.66,2023-01-14T18:00:00,2023-01-14T11:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,0,0.0,1004,69,25.5,0.0,2.0,2023-01-14T19:00:00,2023-01-14T12:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,0,0.0,1004,73,24.8,0.0,1.66,2023-01-14T20:00:00,2023-01-14T13:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,0,0.0,1005,78,24.2,0.0,1.33,2023-01-14T21:00:00,2023-01-14T14:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,0,0.0,1006,82,23.5,0.0,1.0,2023-01-14T22:00:00,2023-01-14T15:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,0,0.0,1006,86,22.8,0.0,1.33,2023-01-14T23:00:00,2023-01-14T16:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,0,0.0,1006,89,22.2,0.0,1.66,2023-01-15T00:00:00,2023-01-14T17:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1007,93,21.5,0.0,2.0,2023-01-15T01:00:00,2023-01-14T18:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1007,93,21.3,0.0,1.66,2023-01-15T02:00:00,2023-01-14T19:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1007,93,21.2,0.0,1.33,2023-01-15T03:00:00,2023-01-14T20:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1008,93,21.0,0.0,1.0,2023-01-15T04:00:00,2023-01-14T21:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1009,91,21.1,0.0,1.0,2023-01-15T05:00:00,2023-01-14T22:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1010,88,21.1,0.0,1.0,2023-01-15T06:00:00,2023-01-14T23:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1011,86,21.2,1.5,1.0,2023-01-15T07:00:00,2023-01-15T00:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,91,0.0,1011,85,21.7,1.7,1.0,2023-01-15T08:00:00,2023-01-15T01:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,83,0.0,1012,83,22.1,1.3,1.0,2023-01-15T09:00:00,2023-01-15T02:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,75,0.0,1013,82,22.6,1.5,1.0,2023-01-15T10:00:00,2023-01-15T03:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,79,0.0,1012,75,22.4,1.9,2.0,2023-01-15T11:00:00,2023-01-15T04:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,83,0.0,1011,69,22.2,2.1,3.0,2023-01-15T12:00:00,2023-01-15T05:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,87,0.0,1011,64,22.0,2.0,4.0,2023-01-15T13:00:00,2023-01-15T06:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,91,0.0,1011,61,21.5,1.7,4.66,2023-01-15T14:00:00,2023-01-15T07:00:00
